case,col_rem,feat_eng,outliers,normalization,pca,n_estimators,max_depth,random_state,algorithm,mae_cv_fold_0,mae_cv_fold_1,mae_cv_avg,mse_cv_fold_0,mse_cv_fold_1,mse_cv_avg,r2_cv_fold_0,r2_cv_fold_1,r2_cv_avg,mae_best_model_test_mae,mae_best_model_test_mse,mae_best_model_test_r2,mse_best_model_test_mae,mse_best_model_test_mse,mse_best_model_test_r2,r2_best_model_test_mae,r2_best_model_test_mse,r2_best_model_test_r2,importance,mae_cv_fold_2,mse_cv_fold_2,r2_cv_fold_2,mae_cv_fold_3,mae_cv_fold_4,mse_cv_fold_3,mse_cv_fold_4,r2_cv_fold_3,r2_cv_fold_4
FS=na|FE=na|OUT=0|NORM=1|PCA=na|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,0,200,10,42,RandomForestRegressor,62839.67372393518,64766.079073072586,70988.7198737058,14027915418.675539,24096587301.147552,29995920560.022984,0.6665679836138505,0.5560869082896407,0.5456776526664376,73974.71549057242,26257515338.974697,0.6035442865649996,73974.71549057242,26257515338.974697,0.6035442865649996,73974.71549057242,26257515338.974697,0.6035442865649996,"_ano                    0.014089
_mes                    0.037445
car_c02_emitido         0.152109
cli_pressao_atm_med     0.047157
cli_temp_ar_med         0.032627
cli_temp_orvalho_med    0.033041
cli_umid_rel_med        0.073949
cli_umid_rel_min_max    0.017784
cli_umid_rel_min_med    0.108946
cli_umid_rel_min_min    0.127735
cli_veloc_vento_max     0.028174
cli_veloc_vento_med     0.036902
que_focos_qtd           0.205116
_estado_AC              0.000119
_estado_AM              0.000170
_estado_AP              0.000109
_estado_PA              0.029821
_estado_RO              0.000515
_estado_RR              0.000566
_estado_TO              0.053623
dtype: float64",85360.40682410967,51863258960.245865,0.4143780660958216,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=na|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,0,200,10,42,RandomForestRegressor,55251.31048297524,50140.299592068965,65187.2232010264,10780270950.313778,12965683177.706068,27616403157.341503,0.7544403434330225,0.6108506445455745,0.5933620641091605,74422.87325235149,29784857380.481667,0.550285823700496,66706.12135078748,20049856826.188328,0.6972721832329131,66706.12135078748,20049856826.188328,0.6972721832329131,"_ano                    0.011667
_mes                    0.052978
car_c02_emitido         0.155204
cli_pressao_atm_med     0.055013
cli_temp_ar_med         0.029248
cli_temp_orvalho_med    0.047500
cli_umid_rel_med        0.055478
cli_umid_rel_min_max    0.018229
cli_umid_rel_min_med    0.071478
cli_umid_rel_min_min    0.119684
cli_veloc_vento_max     0.029232
cli_veloc_vento_med     0.039672
que_focos_qtd           0.238359
_estado_AC              0.000244
_estado_AM              0.000086
_estado_AP              0.000030
_estado_PA              0.028821
_estado_RO              0.000351
_estado_RR              0.000776
_estado_TO              0.045948
dtype: float64",63030.03370002304,17765892253.18404,0.6019227312594886,66113.29201643716,91401.18021362754,30424559015.440826,66145610390.0628,0.6051037777389099,0.3944928235688069
FS=na|FE=na|OUT=0|NORM=1|PCA=5|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,5,200,10,42,RandomForestRegressor,66680.49073037767,80187.20593383226,73433.84833210497,15822492272.510952,46607655613.662704,31215073943.08683,0.5592198794489973,0.4655967275780346,0.512408303513516,81677.3237071503,28925528622.667038,0.5632606155403364,81677.3237071503,28925528622.667038,0.5632606155403364,81677.3237071503,28925528622.667038,0.5632606155403364,"pc1    0.395950
pc2    0.113343
pc3    0.196330
pc4    0.157275
pc5    0.137102
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=5|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,5,200,10,42,RandomForestRegressor,66395.86663041201,65315.89235996766,72381.99292537446,15375004698.699211,20469464609.782303,29391543107.63791,0.6345487789433916,0.622906629597648,0.5555204632850482,76178.11639310095,27274847692.013184,0.5881838376185713,76676.41630336968,25061839800.83347,0.6215974950423051,76676.41630336968,25061839800.83347,0.6215974950423051,"pc1    0.392871
pc2    0.135031
pc3    0.194393
pc4    0.127302
pc5    0.150404
dtype: float64",85434.21978574374,52330160014.43222,0.40910598131410547,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=5|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,5,200,10,42,RandomForestRegressor,69368.94532424788,57379.72199628308,71864.44341771619,17571040008.010517,12477871146.339571,28823139795.899,0.5997560200686702,0.6254917347980029,0.5676440208622544,72886.02428384947,24410546189.467278,0.631431215789164,72886.02428384947,24410546189.467278,0.631431215789164,74521.82932372428,24520201946.081997,0.629775550709673,"pc1    0.475690
pc2    0.117790
pc3    0.159623
pc4    0.110102
pc5    0.136794
dtype: float64",67719.45310832273,18525779575.56117,0.5848960677217643,64076.63920493863,100777.45745478864,25442401270.775505,70098606978.80821,0.6697698020214202,0.3583064797014146
FS=na|FE=na|OUT=0|NORM=1|PCA=10|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,10,200,10,42,RandomForestRegressor,65993.22057864157,76285.32687087196,71139.27372475676,16698400588.216427,45640482301.46662,31169441444.841522,0.5348189844231837,0.47668633455850806,0.5057526594908459,79416.51550854041,29604549542.326134,0.5530082470406728,79416.51550854041,29604549542.326134,0.5530082470406728,79416.51550854041,29604549542.326134,0.5530082470406728,"pc1     0.267855
pc2     0.045656
pc3     0.172040
pc4     0.097105
pc5     0.081928
pc6     0.043996
pc7     0.160127
pc8     0.024632
pc9     0.084714
pc10    0.021945
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=10|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,10,200,10,42,RandomForestRegressor,59550.21247907852,75114.62581421484,72206.26031888115,13278162059.427309,29355270768.262173,32309489777.875732,0.6843890045499769,0.4592101843353805,0.5101728220934048,75717.77509389102,24803264049.694202,0.6255016661937448,75717.77509389102,24803264049.694202,0.6255016661937448,75717.77509389102,24803264049.694202,0.6255016661937448,"pc1     0.256048
pc2     0.042422
pc3     0.174621
pc4     0.099129
pc5     0.094966
pc6     0.038617
pc7     0.179446
pc8     0.019788
pc9     0.068826
pc10    0.026137
dtype: float64",81953.94266335006,54295036505.937706,0.38691927739485676,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=10|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,False,True,10,200,10,42,RandomForestRegressor,60792.73818823175,53066.96022608039,70117.14178129258,14481886309.206194,12477515141.308983,30467350562.57838,0.6701226671462114,0.6255024198599692,0.5346962492110753,72122.40226735537,25332887761.460304,0.6175050090923527,72122.40226735537,25332887761.460304,0.6175050090923527,73585.01810386463,24519862259.697918,0.6297806795501594,"pc1     0.245925
pc2     0.040194
pc3     0.193730
pc4     0.086341
pc5     0.095900
pc6     0.041019
pc7     0.194211
pc8     0.020628
pc9     0.058313
pc10    0.023739
dtype: float64",77025.30881911924,27970532322.840454,0.37326912976751936,65351.07326807751,94349.628404954,27117882825.05526,70288936214.48103,0.6480228529229165,0.3565641763587597
FS=na|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,0,200,10,42,RandomForestRegressor,23458.15271936664,23278.337923378924,23368.245321372782,1295045353.2204542,1319491573.4551916,1307268463.337823,0.3137807432397067,0.2842773350128208,0.2990290391262638,26881.93282451297,1963527719.0136666,0.25084400808453333,27508.103856662325,1992085722.799452,0.23994810911346487,27508.103856662325,1992085722.799452,0.23994810911346487,"_ano                    0.040807
_mes                    0.095205
car_c02_emitido         0.090233
cli_pressao_atm_med     0.080180
cli_temp_ar_med         0.067740
cli_temp_orvalho_med    0.042993
cli_umid_rel_med        0.099638
cli_umid_rel_min_max    0.061351
cli_umid_rel_min_med    0.115461
cli_umid_rel_min_min    0.084807
cli_veloc_vento_max     0.055732
cli_veloc_vento_med     0.063238
que_focos_qtd           0.102615
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,0,200,10,42,RandomForestRegressor,22724.297374001875,22001.771814367574,23059.99987385639,1207086472.7249477,1205877753.211117,1289553395.595947,0.3655963503641291,0.31112711131577775,0.3081325372393732,26604.056585141247,1909598742.02285,0.27141983997084673,26604.056585141247,1909598742.02285,0.27141983997084673,26026.583037434364,1897571022.064656,0.2760088449482191,"_ano                    0.038774
_mes                    0.090925
car_c02_emitido         0.097456
cli_pressao_atm_med     0.086625
cli_temp_ar_med         0.066413
cli_temp_orvalho_med    0.043409
cli_umid_rel_med        0.081387
cli_umid_rel_min_max    0.054252
cli_umid_rel_min_med    0.085229
cli_umid_rel_min_min    0.082464
cli_veloc_vento_max     0.042352
cli_veloc_vento_med     0.057758
que_focos_qtd           0.172955
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float64",24453.93043319973,1455695960.851776,0.24767415003821291,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,0,200,10,42,RandomForestRegressor,24744.543291268048,22518.367052581303,22805.529520580105,1468270708.9477746,1270458601.976138,1286331791.7576497,0.3704844454999998,0.23011075092247735,0.30796522726387654,26169.737190690266,1975217812.9258897,0.2463838195088428,26169.737190690266,1975217812.9258897,0.2463838195088428,26012.864804027082,1881151309.6614237,0.28227355199222726,"_ano                    0.038388
_mes                    0.084148
car_c02_emitido         0.091813
cli_pressao_atm_med     0.081365
cli_temp_ar_med         0.070331
cli_temp_orvalho_med    0.052776
cli_umid_rel_med        0.098468
cli_umid_rel_min_max    0.044000
cli_umid_rel_min_med    0.098465
cli_umid_rel_min_min    0.067225
cli_veloc_vento_max     0.050727
cli_veloc_vento_med     0.064616
que_focos_qtd           0.157678
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float64",21029.01594951059,973196606.2994298,0.37371691035051313,19086.972886015134,26648.748423525452,933030745.2538991,1786702296.311007,0.3562904122257151,0.2092236173206774
FS=na|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,5,200,10,42,RandomForestRegressor,25574.693801638186,26227.965073456115,25901.329437547152,1424233591.2394202,1620583037.3653367,1522408314.3023784,0.2453264173312799,0.1209583799774645,0.1831423986543722,29417.739151438753,2120927616.6593149,0.1907903224114066,29417.739151438753,2120927616.6593149,0.1907903224114066,29417.739151438753,2120927616.6593149,0.1907903224114066,"pc1    0.176201
pc2    0.284050
pc3    0.227571
pc4    0.180070
pc5    0.132108
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,5,200,10,42,RandomForestRegressor,24826.682148420172,23065.83224301689,24764.011840753912,1358331672.872263,1291452149.6146355,1439248557.1497996,0.28610701042747966,0.26224165713858305,0.22877352425914724,28203.392017439837,2068981792.2780833,0.21060951070875156,28203.392017439837,2068981792.2780833,0.21060951070875156,29130.079220528038,2160779307.290408,0.17558547832637272,"pc1    0.181082
pc2    0.335210
pc3    0.186386
pc4    0.147765
pc5    0.149557
dtype: float64",26399.521130824683,1667961848.9625008,0.13797190521137903,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,5,200,10,42,RandomForestRegressor,27433.29251649983,23499.286457910992,25001.418282876675,1669620413.6220899,1341769630.9513445,1498547860.5691497,0.2841565154977054,0.18689675365938652,0.1850805803300118,28652.57578850154,2198356872.03523,0.16124829453335965,28652.57578850154,2198356872.03523,0.16124829453335965,28298.018215635882,2126261318.125969,0.18875532470083722,"pc1    0.175998
pc2    0.330318
pc3    0.184315
pc4    0.154177
pc5    0.155193
dtype: float64",23844.360138614815,1337879200.4254315,0.139032016966955,22135.095268408546,28095.057032949197,1186362577.395396,1957107480.4514863,0.18151361085296758,0.13380400467304454
FS=na|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,10,200,10,42,RandomForestRegressor,24061.15561218949,25036.254722353842,24548.705167271666,1264254698.8331437,1472974946.1178722,1368614822.475508,0.3300961100461899,0.20102441341537614,0.265560261730783,28168.805038785125,2023772519.40418,0.22785846387384323,28168.805038785125,2023772519.40418,0.22785846387384323,28168.805038785125,2023772519.40418,0.22785846387384323,"pc1     0.103807
pc2     0.201036
pc3     0.147866
pc4     0.084001
pc5     0.062249
pc6     0.051138
pc7     0.132008
pc8     0.092990
pc9     0.064839
pc10    0.060066
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,10,200,10,42,RandomForestRegressor,24796.21279489655,22011.101865515076,24310.241936973576,1338140282.5214736,1150319271.2434897,1371056117.5367944,0.2967189193662372,0.34286559547143425,0.26663675176859464,27114.2866785945,1907735451.136815,0.2721307520289947,27114.2866785945,1907735451.136815,0.2721307520289947,27114.2866785945,1907735451.136815,0.2721307520289947,"pc1     0.105563
pc2     0.250201
pc3     0.103865
pc4     0.133613
pc5     0.049830
pc6     0.048550
pc7     0.112952
pc8     0.086029
pc9     0.042776
pc10    0.066621
dtype: float64",26123.41115050911,1624708798.8454196,0.16032574046811254,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=randomforestregressor|CV=5|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,True,False,10,200,10,42,RandomForestRegressor,25592.033938473447,24063.611998822224,23783.809128426376,1555887488.2591937,1242096923.1994293,1358452402.9093988,0.3329190802879817,0.2472977348525437,0.26590830257488063,26401.445803413728,1951125340.5411766,0.2555759586736174,26401.445803413728,1951125340.5411766,0.2555759586736174,26886.459656486044,1950626264.0860615,0.2557663741758549,"pc1     0.103351
pc2     0.246894
pc3     0.111050
pc4     0.081652
pc5     0.069191
pc6     0.062193
pc7     0.124486
pc8     0.083194
pc9     0.059313
pc10    0.058676
dtype: float64",21259.419976356043,1079753039.2150664,0.3051444434959578,20556.108170084986,27447.871558395174,1075035612.8788993,1839488950.994406,0.25831947689929546,0.18586077733862438
FS=na|FE=na|OUT=1|NORM=1|PCA=na|ALGORITHM=randomforestregressor|CV=2|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,True,True,0,200,10,42,RandomForestRegressor,23492.49204154013,23270.24350544144,23381.367773490783,1297280931.3820643,1317800819.0442784,1307540875.2131715,0.3125961540045308,0.28519443920443677,0.2988952966044838,26885.921774796858,1965700051.757429,0.25001518551398105,27574.844367494046,1997654988.2979736,0.2378232353068035,27574.844367494046,1997654988.2979736,0.2378232353068035,"_ano                    0.040807
_mes                    0.095205
car_c02_emitido         0.090233
cli_pressao_atm_med     0.080180
cli_temp_ar_med         0.067740
cli_temp_orvalho_med    0.042993
cli_umid_rel_med        0.099638
cli_umid_rel_min_max    0.061351
cli_umid_rel_min_med    0.115461
cli_umid_rel_min_min    0.084807
cli_veloc_vento_max     0.055732
cli_veloc_vento_med     0.063238
que_focos_qtd           0.102615
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float64",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=1|PCA=na|ALGORITHM=randomforestregressor|CV=3|N_ESTIMATORS=200|MAX_DEPTH=10|RANDOM_STATE=42,,,True,True,0,200,10,42,RandomForestRegressor,22755.13175669669,21983.564057464544,23061.704252442676,1207177191.2442117,1204920814.2182784,1289133159.0304477,0.36554867179178896,0.31167377479516933,0.30836682488852823,26574.68140839732,1908564525.4638236,0.27181443054608045,26574.68140839732,1908564525.4638236,0.27181443054608045,26055.229959510034,1897589258.5466585,0.27600188707865025,"_ano                    0.038774
_mes                    0.090925
car_c02_emitido         0.097456
cli_pressao_atm_med     0.086625
cli_temp_ar_med         0.066413
cli_temp_orvalho_med    0.043409
cli_umid_rel_med        0.081387
cli_umid_rel_min_max    0.054252
cli_umid_rel_min_med    0.085229
cli_umid_rel_min_min    0.082464
cli_veloc_vento_max     0.042352
cli_veloc_vento_med     0.057758
que_focos_qtd           0.172955
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float64",24446.416943166783,1455301471.628853,0.24787802807862636,,,,,,
